4.800000000000000000e+01,7.800000000000000000e+01,1.080000000000000000e+02,1.380000000000000000e+02,1.680000000000000000e+02,1.980000000000000000e+02,2.280000000000000000e+02,2.580000000000000000e+02,2.880000000000000000e+02,3.180000000000000000e+02,3.480000000000000000e+02,3.780000000000000000e+02,4.080000000000000000e+02,4.380000000000000000e+02,4.680000000000000000e+02,4.980000000000000000e+02,5.280000000000000000e+02,5.580000000000000000e+02,5.880000000000000000e+02,6.180000000000000000e+02
1.080000000000000000e+02,1.670000000000000000e+02,2.260000000000000000e+02,2.850000000000000000e+02,3.440000000000000000e+02,4.030000000000000000e+02,4.620000000000000000e+02,5.210000000000000000e+02,5.800000000000000000e+02,6.390000000000000000e+02,6.980000000000000000e+02,7.570000000000000000e+02,8.160000000000000000e+02,8.750000000000000000e+02,9.340000000000000000e+02,9.930000000000000000e+02,1.052000000000000000e+03,1.111000000000000000e+03,1.170000000000000000e+03,1.229000000000000000e+03
1.380000000000000000e+02,2.110000000000000000e+02,2.840000000000000000e+02,3.570000000000000000e+02,4.300000000000000000e+02,5.030000000000000000e+02,5.760000000000000000e+02,6.490000000000000000e+02,7.220000000000000000e+02,7.950000000000000000e+02,8.680000000000000000e+02,9.410000000000000000e+02,1.014000000000000000e+03,1.087000000000000000e+03,1.160000000000000000e+03,1.233000000000000000e+03,1.306000000000000000e+03,1.379000000000000000e+03,1.452000000000000000e+03,1.525000000000000000e+03
1.530000000000000000e+02,2.330000000000000000e+02,3.130000000000000000e+02,3.930000000000000000e+02,4.730000000000000000e+02,5.530000000000000000e+02,6.330000000000000000e+02,7.130000000000000000e+02,7.930000000000000000e+02,8.730000000000000000e+02,9.530000000000000000e+02,1.033000000000000000e+03,1.113000000000000000e+03,1.193000000000000000e+03,1.273000000000000000e+03,1.353000000000000000e+03,1.433000000000000000e+03,1.513000000000000000e+03,1.593000000000000000e+03,1.673000000000000000e+03
1.680000000000000000e+02,2.550000000000000000e+02,3.420000000000000000e+02,4.290000000000000000e+02,5.160000000000000000e+02,6.030000000000000000e+02,6.900000000000000000e+02,7.770000000000000000e+02,8.640000000000000000e+02,9.510000000000000000e+02,1.038000000000000000e+03,1.125000000000000000e+03,1.212000000000000000e+03,1.299000000000000000e+03,1.386000000000000000e+03,1.473000000000000000e+03,1.560000000000000000e+03,1.647000000000000000e+03,1.734000000000000000e+03,1.821000000000000000e+03
1.830000000000000000e+02,2.770000000000000000e+02,3.710000000000000000e+02,4.650000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,7.470000000000000000e+02,8.410000000000000000e+02,9.350000000000000000e+02,1.029000000000000000e+03,1.123000000000000000e+03,1.217000000000000000e+03,1.311000000000000000e+03,1.405000000000000000e+03,1.499000000000000000e+03,1.593000000000000000e+03,1.687000000000000000e+03,1.781000000000000000e+03,1.875000000000000000e+03,1.969000000000000000e+03
1.980000000000000000e+02,2.990000000000000000e+02,4.000000000000000000e+02,5.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
